PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
489278,P84243,2.4E-22,3.7E-15,0.5525,16%,4,3.9E-10,15285.5,15294.83
5770207,P10916,2.5E-22,3.7E-15,27.63,10%,4,4E-10,18848.31,18860.14
1301590,P84243,2.5E-22,3.8E-15,0.8159,16%,4,4E-10,15257.5,15266.82
15181,P00846,2.6E-22,4E-15,419.1,8%,1,4.1E-10,24800.86,24817.21
16502,Q9UII2-1,4.4E-51,1.8E-43,460.1,37%,1,4.1E-10,9123.73,18.02
5694210,O00168,2.7E-22,4E-15,0.7884,23%,4,4.2E-10,8538.31,18.02
5695557,P17540,4.9E-51,2E-43,465.6,42%,1,4.2E-10,8073.31,18.02
12549,P84243,2.9E-22,4.4E-15,1.084,16%,4,4.4E-10,15229.51,15238.8
389257,P84243,3E-22,4.5E-15,0.1027,13%,4,4.5E-10,15313.49,15322.84
593378,O75947-1,3.2E-22,4.9E-15,0.2996,11%,4,4.7E-10,18474.49,18486.14
4901219,P84243,3.3E-22,5.1E-15,0.01546,16%,4,4.8E-10,15327.51,15336.87
5828860,P40926-1,8.4E-51,3.5E-43,634.4,53%,1,4.9E-10,5225.97,18.02
70280,P68871,3.9E-22,5.9E-15,20.35,14%,4,5.2E-10,16002.27,16012.39
1338,P07741-1,4.3E-22,6.6E-15,344,10%,1,5.6E-10,19506.4,19518.62
624905,P99999,1.4E-50,6E-43,793.8,36%,1,5.8E-10,6411.44,18.02
5699988,P08590,4.8E-22,7.3E-15,195.1,12%,1,6E-10,21870.94,21884.99
5043749,P01834,4.8E-22,7.3E-15,355.9,14%,1,6E-10,11769.8,11777.06
5725366,P84243,5E-22,7.6E-15,0.3595,13%,4,6.1E-10,15271.56,15280.89
5691171,P09493-1,2.1E-50,8.7E-43,461.3,53%,1,6.4E-10,6909.58,18.02
12615,P17096-1,5.8E-22,8.8E-15,1.761,11%,4,6.7E-10,11754.06,18.02
365887,O00479,2.7E-50,1.1E-42,661.2,68%,1,6.9E-10,2605.49,18.02
5767607,P19429,6.1E-22,9.3E-15,1.685,10%,4,6.9E-10,23983.76,23998.37
259091,P69905,6.2E-22,9.4E-15,1.753,14%,4,6.9E-10,15196.85,15206.34
5038551,P84243,6.3E-22,9.5E-15,0.3571,12%,4,7E-10,15285.57,15294.9
18483,P68871,6.9E-22,1E-14,110.7,13%,1,7.4E-10,16002.27,16012.39
426070,P84243,6.9E-22,1.1E-14,0.03742,15%,4,7.4E-10,15271.56,15280.88
427001,P84243,7.1E-22,1.1E-14,0.06344,16%,4,7.5E-10,15271.56,15280.88
72246,P18859-1,3.7E-50,1.5E-42,482.5,35%,1,7.5E-10,8840.49,18.02
5576177,P84243,7.2E-22,1.1E-14,0.03807,15%,4,7.5E-10,15313.49,15322.84
5695558,P09493-1,4.1E-50,1.7E-42,481,36%,1,7.7E-10,7704.01,18.02
225085,P18621-1,4.5E-50,1.9E-42,434.1,71%,1,7.9E-10,4273.49,18.02
4933804,P68871,7.9E-22,1.2E-14,6.156,14%,4,8E-10,15999.2,16009.22
389415,P84243,8.6E-22,1.3E-14,0.134,13%,4,8.5E-10,15299.51,15308.85
538077,P84243,8.7E-22,1.3E-14,0.08403,13%,4,8.5E-10,15327.62,15337
389426,P84243,8.7E-22,1.3E-14,0.2112,14%,4,8.5E-10,15313.53,15322.88
7293,P62805,9.1E-22,1.4E-14,1.546,11%,4,8.7E-10,11341.39,11348.28
4952575,P05413,1E-21,1.5E-14,49.23,18%,1,9.2E-10,14825.66,14834.83
272483,P02792,1E-21,1.5E-14,293,12%,1,9.3E-10,19930.11,19942.58
5766416,P84243,1E-21,1.6E-14,1.997,13%,4,9.3E-10,15313.53,15322.89
4976908,P02511,1E-21,1.6E-14,202.2,11%,1,9.3E-10,20169.39,20181.9
4890958,Q8WYQ3,1.1E-21,1.6E-14,460.9,10%,1,9.5E-10,14050.79,14059.78
534619,P84243,1.1E-21,1.6E-14,0.04512,13%,4,9.6E-10,15327.55,15336.91
390179,P84243,1.1E-21,1.6E-14,0.04328,13%,4,9.6E-10,15355.54,15364.92
17378,P56381,9.4E-50,3.9E-42,553.9,51%,1,9.8E-10,5474.96,18.02
5689178,P84243,1.1E-21,1.7E-14,0.01674,15%,4,9.8E-10,15313.6,15322.96
949323,P84243,1.1E-21,1.7E-14,0.3377,15%,4,9.9E-10,15313.53,15322.88
2529854,P84243,1.1E-21,1.7E-14,0.0179,15%,4,9.9E-10,15299.51,15308.86
594117,O43676,1.2E-21,1.8E-14,34.53,19%,4,0.000000001,11317.7,11324.83
417830,P84243,1.2E-21,1.8E-14,0.2155,16%,4,0.000000001,15257.54,15266.85
470881,P84243,1.2E-21,1.8E-14,0.1975,16%,4,0.000000001,15271.52,15280.84
641435,P84243,1.2E-21,1.9E-14,0.007126,14%,4,0.000000001,15285.57,15294.91
5691164,P12883,1.2E-49,5E-42,550.8,51%,1,1.1E-09,4608.36,18.02
5766560,P84243,1.3E-21,2E-14,0.06685,13%,4,1.1E-09,15285.54,15294.87
416156,P84243,1.3E-21,2E-14,0.02551,13%,4,1.1E-09,15313.6,15322.96
418311,P84243,1.3E-21,2E-14,0.05482,13%,4,1.1E-09,15327.55,15336.9
441409,P68871,1.4E-21,2.1E-14,2.535,13%,4,1.1E-09,15942.23,18.02
16131,P68871,1.4E-21,2.1E-14,153.9,13%,1,1.1E-09,15956.24,15966.27
1643907,P84243,1.4E-21,2.1E-14,0.07692,16%,4,1.1E-09,15271.52,15280.84
1301603,P84243,1.5E-21,2.3E-14,0.02121,13%,4,1.2E-09,15285.57,15294.91
272131,P68871,1.7E-21,2.6E-14,0.7918,11%,4,1.2E-09,11814.06,11821.53
641477,P84243,1.7E-21,2.6E-14,0.08383,16%,4,1.2E-09,15285.54,15294.87
5768007,P60174-1,1.7E-21,2.6E-14,2.557,7%,4,1.2E-09,26622.71,26639.37
4901304,P84243,1.7E-21,2.6E-14,0.0568,16%,4,1.2E-09,15313.53,15322.88
388944,P68431,1.8E-21,2.7E-14,0.1312,15%,4,1.3E-09,15333.52,15343.04
415789,P68431,1.8E-21,2.7E-14,0.02924,15%,4,1.3E-09,15347.5,15357.01
297088,P84243,1.8E-21,2.8E-14,0.03061,14%,4,1.3E-09,15271.56,15280.88
18653,P02766,1.9E-21,2.9E-14,359.5,13%,1,1.3E-09,13752.89,13761.41
15267,Q9Y5L4,2E-21,3.1E-14,301,16%,1,1.4E-09,10535.01,10542.06
5735326,P04792,2E-21,3.1E-14,24.98,8%,4,1.4E-09,22814.5,22828.56
2119,P39019,2.1E-21,3.3E-14,333.9,13%,1,1.4E-09,15919.49,15929.31
5828214,P45379-1,3.9E-49,1.6E-41,1.761,65%,4,1.5E-09,3165.81,18.02
45930,O75947-1,2.3E-21,3.5E-14,0.5799,8%,4,1.5E-09,18432.48,18444.1
3008113,P84243,2.3E-21,3.6E-14,0.06764,15%,4,1.5E-09,15327.55,15336.9
12311,Q7L7L0,2.4E-21,3.6E-14,114.2,14%,1,1.5E-09,14023.9,14032.32
4933116,P68871,2.4E-21,3.6E-14,12.87,14%,4,1.5E-09,15948.23,15958.24
1397,P62861,2.7E-21,4.1E-14,572.9,21%,1,1.6E-09,6643.82,6647.86
5828859,P45379-1,5.6E-49,2.3E-41,1.761,55%,4,1.6E-09,4083.3,18.02
4920002,P10916,2.7E-21,4.1E-14,161.9,15%,1,1.6E-09,18719.34,18731.14
5708976,P02144,7E-49,2.9E-41,747.7,33%,1,1.7E-09,8968.69,18.02
5694154,Q92901,7.4E-49,3.1E-41,316.5,63%,1,1.7E-09,4805.43,18.02
7620,P17096-1,3E-21,4.6E-14,3.01,12%,4,1.7E-09,11848.04,18.02
7010,P17096-1,3E-21,4.6E-14,82.57,12%,1,1.7E-09,11834.03,18.02
12837,Q8N5G0-1,3.1E-21,4.7E-14,235.8,25%,1,1.8E-09,7566.07,7570.83
416257,P84243,3.1E-21,4.7E-14,2.19,15%,4,1.8E-09,15257.5,15266.81
5862093,P45379-12,3.2E-21,4.9E-14,347.6,6%,1,1.8E-09,30851,30869.33
389336,P84243,3.3E-21,5E-14,0.0899,15%,4,1.8E-09,15285.5,15294.83
4662162,P08590,3.5E-21,5.3E-14,0.4576,6%,4,1.9E-09,21988.86,22002.91
1881,Q99879,3.6E-21,5.4E-14,243.1,15%,1,1.9E-09,13891.6,13900.12
13022,P84243,3.6E-21,5.5E-14,0.7893,13%,4,1.9E-09,15215.49,15224.77
5766417,P84243,3.8E-21,5.8E-14,0.09115,18%,4,0.000000002,15271.52,15280.84
390022,Q93077,3.9E-21,5.9E-14,336.6,13%,1,0.000000002,14063.94,14072.39
5691155,P12883,1.5E-48,6.1E-41,504.6,47%,1,2.1E-09,5265.71,18.02
476858,P84243,4.4E-21,6.7E-14,0.05149,14%,4,2.2E-09,15327.55,15336.9
5576182,P84243,4.4E-21,6.7E-14,0.08993,14%,4,2.2E-09,15299.51,15308.86
441869,P68871,4.5E-21,6.9E-14,12.77,11%,4,2.2E-09,16040.22,16050.33
6454,P82909,4.8E-21,7.3E-14,212.7,16%,1,2.3E-09,11500.97,11508.24
5038360,P84243,4.9E-21,7.4E-14,0.1056,13%,4,2.3E-09,15285.54,15294.87
416711,P84243,5E-21,7.5E-14,0.1762,16%,4,2.3E-09,15257.5,15266.82
259017,P68871,5E-21,7.6E-14,3.007,13%,4,2.3E-09,16040.22,16050.33
4669529,P84243,5.6E-21,8.6E-14,0.04544,14%,4,2.5E-09,15299.55,15308.89
5833714,P02144,2.8E-48,1.2E-40,660.6,38%,1,2.5E-09,6031.01,18.02
1013,O75368,5.7E-21,8.7E-14,363.4,12%,1,2.5E-09,12635.34,12643.06
416217,P84243,5.7E-21,8.7E-14,0.2149,15%,4,2.5E-09,15299.51,15308.86
441212,P56378-1,2.9E-48,1.2E-40,608.6,43%,1,2.5E-09,6285.41,18.02
4918080,P00441,6.1E-21,9.2E-14,13.72,13%,4,2.6E-09,15876.87,18.02
4933453,P68871,6.1E-21,9.3E-14,26.64,12%,4,2.6E-09,16037.16,16047.16
479667,P84243,6.5E-21,9.8E-14,0.1765,13%,4,2.7E-09,15327.55,15336.91
339678,O60814,3.8E-48,1.6E-40,907.6,58%,1,2.7E-09,4093.37,4095.81
14768,Q8N257,7.2E-21,1.1E-13,21.29,10%,4,2.9E-09,13810.51,13818.96
1261,Q9GZT3-1,7.4E-21,1.1E-13,313.1,13%,1,0.000000003,12252.39,12259.86
225740,P07195,6.2E-48,2.6E-40,3.01,25%,4,3.1E-09,9970.34,18.02
5692692,P19429,6.5E-48,2.7E-40,278.2,59%,1,3.2E-09,4505.34,18.02
5708950,Q15651-1,6.6E-48,2.7E-40,597.2,71%,1,3.2E-09,2852.52,18.02
44983,P68871,8.5E-21,1.3E-13,154.7,12%,1,3.2E-09,16012.27,16022.34
346034,P68871,9E-21,1.4E-13,3.01,14%,4,3.3E-09,15951.19,15961.18
5692690,P12883,8.2E-48,3.4E-40,480.3,29%,1,3.4E-09,8914.74,18.02
4934265,P68871,9.3E-21,1.4E-13,6.288,14%,4,3.4E-09,15999.2,16009.22
389452,P84243,9.7E-21,1.5E-13,0.1401,13%,4,3.5E-09,15313.49,15322.84
12646,P62805,9.9E-21,1.5E-13,27.32,13%,4,3.5E-09,11285.37,11292.22
171312,Q9BTM1,1E-20,1.5E-13,308.6,13%,1,3.6E-09,13935.91,13944.29
166864,Q9UII2-1,1.1E-47,4.5E-40,471.5,48%,1,3.6E-09,7349.89,18.02
5724936,P08590,1.2E-20,1.9E-13,1.667,12%,4,4.1E-09,21836.88,21850.87
1301586,P84243,1.2E-20,1.9E-13,0.07101,13%,4,4.1E-09,15313.57,15322.92
5694157,Q96A26,1.7E-47,6.8E-40,405.4,67%,1,4.1E-09,3837.09,18.02
392176,P84243,1.3E-20,1.9E-13,0.05986,12%,4,4.1E-09,15285.54,15294.87
598838,P84243,1.4E-20,2.1E-13,1.639,13%,4,4.3E-09,15229.51,15238.8
5703095,P19429,3.2E-23,1.3E-15,320.7,9%,1,4.3E-09,24062.86,18.02
1642687,Q71DI3,1.4E-20,2.1E-13,1.166,12%,4,4.3E-09,15289.51,15298.91
5725159,O75947-1,1.4E-20,2.2E-13,0.2228,11%,4,4.4E-09,18516.5,18528.18
2529873,P84243,1.5E-20,2.3E-13,0.08087,13%,4,4.6E-09,15285.54,15294.86
5038089,P84243,1.6E-20,2.4E-13,0.08043,11%,4,4.6E-09,15271.48,15280.8
5491422,Q99497,1.7E-20,2.5E-13,394.4,5%,1,4.8E-09,19959.42,19971.92
68943,P04406-1,3.3E-47,1.4E-39,640.5,31%,1,0.000000005,10531.19,18.02
18595,P30273,1.8E-20,2.7E-13,966.2,10%,1,0.000000005,7803.15,7808.09
1301593,P84243,1.9E-20,2.9E-13,0.08807,13%,4,5.2E-09,15327.51,15336.87
5789914,P84243,1.9E-20,2.9E-13,0.05846,14%,4,5.2E-09,15327.55,15336.91
4933168,P68871,1.9E-20,2.9E-13,6.777,13%,4,5.2E-09,15999.2,16009.22
4934027,P68871,1.9E-20,2.9E-13,20.15,13%,4,5.2E-09,16028.19,16038.22
6964,O75506,2E-20,3E-13,1243,14%,1,5.3E-09,8449.14,8454.42
442528,P84243,2E-20,3.1E-13,0.07565,14%,4,5.4E-09,15271.56,15280.88
4669531,P84243,2E-20,3.1E-13,0.05945,13%,4,5.4E-09,15285.54,15294.87
5695573,P14854,4.7E-47,1.9E-39,78.27,35%,1,5.5E-09,10095.68,18.02
5766721,P84243,2.2E-20,3.4E-13,0.3459,14%,4,5.7E-09,15299.51,15308.85
5768947,P84243,2.2E-20,3.4E-13,0.1197,14%,4,5.7E-09,15327.55,15336.9
5766722,P84243,2.8E-20,4.2E-13,0.2245,15%,4,6.6E-09,15285.5,15294.83
5767608,P04792,2.9E-20,4.5E-13,2.53,10%,4,6.8E-09,22773.44,22787.38
479683,P84243,3E-20,4.5E-13,0.0866,16%,4,6.8E-09,15285.54,15294.87
5038529,P84243,3E-20,4.5E-13,0.1313,13%,4,6.8E-09,15313.53,15322.88
5829678,P02144,1E-46,4.1E-39,568,31%,1,6.9E-09,7245.7,18.02
640467,P84243,3.1E-20,4.7E-13,0.00451,12%,4,0.000000007,15313.6,15322.97
5692725,P45379-1,1.2E-46,4.8E-39,1.761,30%,4,7.1E-09,10219.62,18.02
4907322,P84077,3.3E-20,5E-13,279.6,11%,1,7.2E-09,20763.77,20776.88
5691181,P45379-1,1.4E-46,5.9E-39,1.761,56%,4,7.5E-09,4230.37,18.02
15953,P68871,3.5E-20,5.4E-13,22.25,11%,4,7.6E-09,15899.26,15909.26
286540,P13073,3.6E-20,5.5E-13,2.887,13%,4,7.7E-09,17230.73,17241.84
489559,P84243,3.6E-20,5.5E-13,0.298,13%,4,7.7E-09,15229.51,15238.8
6972,O60814,3.8E-20,5.8E-13,301.9,15%,1,7.9E-09,13750.52,13758.95
949261,P84243,4.1E-20,6.2E-13,0.04589,11%,4,8.2E-09,15341.6,15350.97
640551,P84243,4.3E-20,6.5E-13,0.3274,13%,4,8.4E-09,15257.54,15266.86
5692683,P45379-1,2.3E-46,9.5E-39,1.761,26%,4,8.7E-09,10605.81,18.02
5692714,Q9UII2-1,2.4E-46,9.8E-39,434.2,67%,1,8.7E-09,3572.98,18.02
416609,P84243,4.6E-20,6.9E-13,0.05367,15%,4,8.8E-09,15257.5,15266.81
442467,P84243,4.7E-20,7.1E-13,0.7434,14%,4,8.9E-09,15257.54,15266.85
25094,P21796,2.6E-46,1.1E-38,1080,35%,1,8.9E-09,7203.82,18.02
389559,P84243,5.1E-20,7.7E-13,0.01888,13%,4,9.4E-09,15285.5,15294.83
524524,P10916,5.1E-20,7.8E-13,25.31,13%,4,9.4E-09,18756.31,18768.1
13745,Q71DI3,5.4E-20,8.2E-13,0.4382,13%,4,9.7E-09,15275.5,15284.88
617605,P10916,5.6E-20,8.5E-13,29.7,12%,4,9.9E-09,18806.26,18.02
641472,P84243,5.9E-20,9E-13,0.07471,12%,4,0.00000001,15313.57,15322.91
5733939,P08590,6.6E-20,1E-12,1.249,8%,4,0.000000011,21908.9,21922.93
4947946,A0A2R8Y619,7.2E-20,1.1E-12,3.01,11%,4,0.000000012,13703.07,13711.68
346211,P69905,6.7E-46,2.8E-38,9.28,24%,4,0.000000012,15177.75,18.02
420059,P84243,7.7E-20,1.2E-12,0.5385,14%,4,0.000000012,15229.51,15238.8
5699866,P10916,8E-20,1.2E-12,52.92,10%,1,0.000000012,18819.42,18831.37
389553,P84243,8E-20,1.2E-12,0.01986,14%,4,0.000000012,15313.6,15322.97
417858,P84243,8E-20,1.2E-12,0.03186,14%,4,0.000000012,15327.58,15336.94
5770544,P24539,8.1E-20,1.2E-12,0.5006,9%,4,0.000000012,24724.01,24739.78
388988,P68431,8.4E-20,1.3E-12,0.02676,10%,4,0.000000013,15361.48,15371
5694184,P10916,8.6E-20,1.3E-12,2.96,12%,4,0.000000013,18798.36,18810.19
5708951,Q9UII2-1,1.1E-45,4.4E-38,437.5,69%,1,0.000000013,3473.92,18.02
5711421,Q9UII2-1,1.2E-45,5.1E-38,412.4,61%,1,0.000000014,5600.04,18.02
38688,P00846,9.9E-20,1.5E-12,409.9,8%,1,0.000000014,24830.87,24847.24
5692779,P12883,1.4E-45,5.7E-38,505.6,33%,1,0.000000014,7365.81,18.02
429433,P02671-1,1.5E-45,6E-38,741.6,57%,1,0.000000014,5261.41,18.02
4894386,P68871,1E-19,1.6E-12,1.761,12%,4,0.000000014,15944.17,15954.14
4976931,P02511,1E-19,1.6E-12,33.65,13%,4,0.000000014,20217.32,20229.72
452878,O60814,1.5E-45,6.1E-38,809.5,57%,1,0.000000014,3930.31,3932.63
1703151,P69905,1.5E-45,6.3E-38,3.006,23%,4,0.000000015,15097.78,18.02
5038445,P84243,1.1E-19,1.6E-12,0.08384,12%,4,0.000000015,15271.56,15280.88
5691158,P10916,1.6E-45,6.6E-38,317.9,35%,1,0.000000015,10221.12,18.02
17108,P68871,1.1E-19,1.7E-12,91.14,14%,1,0.000000015,15983.28,15993.34
5725370,P04792,1.2E-19,1.8E-12,0.7847,10%,4,0.000000016,22787.36,22801.25
422263,P68431,1.2E-19,1.8E-12,0.02619,14%,4,0.000000016,15375.5,15385.02
534213,P84243,1.2E-19,1.8E-12,0.08946,13%,4,0.000000016,15313.53,15322.88
5694158,P12883,2.1E-45,8.5E-38,591.3,33%,1,0.000000016,7831.06,18.02
901784,P84243,1.3E-19,1.9E-12,0.1057,15%,4,0.000000016,15285.57,15294.91
5039279,P84243,1.3E-19,2E-12,0.01292,12%,4,0.000000016,15313.53,15322.88
4894697,P68871,1.4E-19,2.1E-12,15.2,13%,4,0.000000017,15995.15,16005.12
416703,P84243,1.5E-19,2.3E-12,0.04223,13%,4,0.000000018,15313.57,15322.92
15043,P00414,1.5E-19,2.3E-12,525.6,4%,1,0.000000018,29799.99,29819.59
12465,P62805,1.6E-19,2.4E-12,1.736,13%,4,0.000000019,11313.36,11320.23
414699,P84243,1.6E-19,2.5E-12,0.07407,13%,4,0.000000019,15257.54,15266.85
5694215,P09493-1,4E-45,1.7E-37,514.9,41%,1,0.000000019,7459.78,18.02
5724334,P14854,1.7E-19,2.6E-12,21.33,15%,4,0.000000019,10183.7,10190.37
417832,P84243,1.7E-19,2.6E-12,0.1931,14%,4,0.000000019,15257.54,15266.85
70213,P69905,1.7E-19,2.6E-12,1.249,6%,4,0.00000002,15238.86,15248.38
1151,Q8WW12-1,2.1E-19,3.1E-12,191.5,10%,1,0.000000022,18824.37,18835.72
100302,Q8WYQ3,2.1E-19,3.2E-12,492.8,8%,1,0.000000022,14070.75,14079.83
5711427,P14854,7E-45,2.9E-37,406.3,31%,1,0.000000022,9983.6,18.02
5054362,P10916,2.2E-19,3.3E-12,1117,12%,1,0.000000022,18672.42,18684.22
5733941,P60174-1,2.2E-19,3.3E-12,14.91,8%,4,0.000000022,26546.72,26563.31
4967732,P13073,2.2E-19,3.4E-12,9.535,13%,4,0.000000023,17214.73,17225.84
160178,P07108-6,8.4E-45,3.5E-37,73.9,29%,1,0.000000023,9949,18.02
5725160,P84243,2.3E-19,3.6E-12,0.1543,14%,4,0.000000023,15313.6,15322.96
5737400,P60174-1,8.6E-45,3.5E-37,896.3,34%,1,0.000000023,5864.03,18.02
5828899,P62736,8.8E-45,3.6E-37,991.1,45%,1,0.000000023,4971.48,18.02
4994063,P0DP23,2.4E-19,3.6E-12,2.962,11%,4,0.000000023,16783.79,16794.4
5694200,P10916,1E-44,4.3E-37,484.7,22%,1,0.000000025,13429.74,18.02
5054335,P10916,2.7E-19,4.1E-12,53.83,10%,1,0.000000025,18808.37,18820.3
224696,P68871,2.7E-19,4.2E-12,3.009,14%,4,0.000000026,15913.24,15923.24
2074,P20671,2.8E-19,4.2E-12,107.9,12%,1,0.000000026,14009.91,14018.33
597874,P68871,2.9E-19,4.4E-12,0.5183,13%,4,0.000000027,15989.15,15999.12
48954,P07919,3E-19,4.5E-12,115.8,18%,1,0.000000027,10731.94,10738.77
13292,P13073,3E-19,4.5E-12,1.761,13%,4,0.000000027,17214.73,17225.84
224683,P68871,3E-19,4.6E-12,3.008,11%,4,0.000000027,15900.22,18.02
4976944,P02511,3.1E-19,4.6E-12,2.773,8%,4,0.000000027,20217.32,20229.72
4933159,P68871,3.1E-19,4.7E-12,10.63,14%,4,0.000000027,15957.19,15967.18
426992,P84243,3.3E-19,5E-12,0.07632,14%,4,0.000000028,15313.53,15322.88
5707442,P10916,3.4E-19,5.2E-12,62.26,12%,1,0.000000029,18752.39,18764.2
61352,P00441,3.7E-19,5.6E-12,1.743,11%,4,0.000000031,15916.84,18.02
1643900,P84243,3.8E-19,5.7E-12,0.2085,14%,4,0.000000031,15285.54,15294.86
258977,P68871,3.9E-19,5.9E-12,30.37,13%,4,0.000000031,16030.3,16040.45
2816,P62805,4.1E-19,6.2E-12,0.7872,13%,4,0.000000032,11383.4,11390.32
4933147,P68871,4.1E-19,6.2E-12,13.89,12%,4,0.000000032,15919.24,15929.24
1782,Q71DI3,4.4E-19,6.6E-12,272.1,13%,1,0.000000034,15247.47,15256.83
13320,P84243,4.8E-19,7.2E-12,7.134,14%,4,0.000000036,15215.49,15224.77
4933214,P68871,4.8E-19,7.4E-12,8.111,12%,4,0.000000036,16037.16,16047.16
4933186,P68871,4.9E-19,7.5E-12,13.94,12%,4,0.000000036,15906.22,15916.2
24812,Q96I23,4.7E-44,2E-36,732.6,36%,1,0.000000038,8919.62,18.02
1641,P68036-1,5.4E-19,8.3E-12,466.8,10%,1,0.000000039,17761.21,17772.43
418943,P84243,5.7E-19,8.7E-12,0.1388,15%,4,0.00000004,15243.49,15252.79
5733921,P19429,5.8E-19,8.9E-12,0.5798,10%,4,0.00000004,24063.73,24078.35
5767583,P19429,6E-19,9.2E-12,0.3737,10%,4,0.000000041,24063.73,24078.35
426054,P84243,6.1E-19,9.3E-12,0.2325,14%,4,0.000000041,15243.52,15252.83
258954,P68871,6.2E-19,9.4E-12,202.3,14%,1,0.000000041,16012.27,16022.34
1174,Q9NP97-1,6.3E-19,9.6E-12,359.9,17%,1,0.000000042,10825.69,10832.45
2097,P84243,6.3E-19,9.6E-12,0.3837,13%,4,0.000000042,15257.5,15266.82
421538,P84243,6.3E-19,9.6E-12,0.04365,13%,4,0.000000042,15243.49,15252.79
389471,P84243,6.5E-19,9.8E-12,0.4091,11%,4,0.000000042,15257.5,15266.81
15939,P68871,6.5E-19,9.8E-12,158.2,12%,1,0.000000042,15955.25,18.02
4930651,Q99497,6.5E-19,9.9E-12,245.8,11%,1,0.000000043,19815.44,19827.9
5703117,P10916,6.5E-19,1E-11,183.1,11%,1,0.000000043,18673.4,18685.2
19548,Q06830,6.9E-19,1E-11,25.7,8%,4,0.000000044,22007.25,22021.2
4965236,P17568,7E-19,1.1E-11,383.8,10%,1,0.000000044,16470.42,16481.11
4976905,P02511,8.4E-44,3.5E-36,529.1,32%,1,0.000000044,8736.6,18.02
164744,P61604,7.1E-19,1.1E-11,3.01,13%,4,0.000000045,10877.85,10884.58
5828215,P04075-1,8.9E-44,3.7E-36,1064,49%,1,0.000000045,3666.82,18.02
16156,P06454-1,1E-43,4.2E-36,26.71,31%,4,0.000000047,11977.9,18.02
31110,Q9UDW1-1,1.1E-43,4.3E-36,647.5,84%,1,0.000000047,3899.95,18.02
219978,P84243,7.8E-19,1.2E-11,0.01432,13%,4,0.000000047,15313.49,15322.84
12541,P14927-1,8.1E-19,1.2E-11,80.24,17%,1,0.000000048,13416.92,13425.26
5724937,Q99497,8.1E-19,1.2E-11,73.37,9%,1,0.000000048,19863.46,19875.94
5710017,Q13061-1,1.2E-43,5E-36,316.6,68%,1,0.000000049,3214.82,18.02
479864,P84243,8.5E-19,1.3E-11,0.4396,13%,4,0.00000005,15271.52,15280.84
427469,P84243,8.5E-19,1.3E-11,0.3905,13%,4,0.00000005,15243.52,15252.82
5699837,O75112-1,1.7E-43,6.8E-36,1015,19%,1,0.000000053,15904.25,18.02
5789917,P84243,9.7E-19,1.5E-11,0.06343,12%,4,0.000000054,15341.56,15350.93
57431,P22061-1,9.8E-19,1.5E-11,292.7,7%,1,0.000000054,24531.54,24547.23
5724682,P05413,1E-18,1.5E-11,0.6694,13%,4,0.000000055,14877.62,14886.8
494461,P84243,1E-18,1.5E-11,0.217,15%,4,0.000000055,15285.54,15294.86
330777,P17661,2.1E-43,8.7E-36,504.1,61%,1,0.000000057,4790.43,18.02
4964995,O43678-1,1.1E-18,1.6E-11,33.91,14%,4,0.000000057,10823.73,10830.39
415732,P68431,1.1E-18,1.7E-11,0.223,11%,4,0.000000058,15277.46,15286.92
5061110,P02144,1.1E-18,1.7E-11,169.9,11%,1,0.000000059,17163.89,17174.63
5706762,P02144,1.1E-18,1.7E-11,328.4,10%,1,0.000000059,17172.95,17183.81
5712534,Q9NZ45,2.6E-43,1.1E-35,901.3,40%,1,0.00000006,5083.71,18.02
443315,P84243,1.2E-18,1.8E-11,1.021,15%,4,0.000000061,15243.52,15252.83
5691159,P09493-1,2.9E-43,1.2E-35,675.2,42%,1,0.000000062,6126.1,18.02
5766885,P84243,1.4E-18,2.1E-11,0.4207,11%,4,0.000000066,15299.55,15308.9
427224,Q71DI3,1.4E-18,2.1E-11,0.2005,13%,4,0.000000067,15331.56,15341
170215,Q71DI3,1.4E-18,2.1E-11,5.602,13%,4,0.000000067,15289.51,15298.91
5711416,P17661,3.9E-43,1.6E-35,1013,31%,1,0.000000067,5529.75,18.02
4933144,P68871,1.5E-18,2.2E-11,1.334,12%,4,0.000000069,15986.18,15996.18
15007,O14548,1.5E-18,2.3E-11,506.7,10%,1,0.000000069,12606.5,12614.68
5583684,P10412,4.9E-43,2E-35,434.1,74%,1,0.000000071,1979.24,1980.43
5698194,Q16082,1.6E-18,2.4E-11,407.7,8%,1,0.000000072,20131.12,20143.36
5735319,P60174-1,1.7E-18,2.5E-11,3.01,7%,4,0.000000074,26546.72,26563.31
259011,P68871,1.7E-18,2.5E-11,17.08,12%,4,0.000000074,16063.25,16073.32
11791,P06702,1.7E-18,2.5E-11,311.4,13%,1,0.000000074,13144.48,13152.84
5032065,P24539,1.7E-18,2.6E-11,0.5108,9%,4,0.000000075,24707.01,24722.69
167083,P00846,1.7E-18,2.6E-11,237.7,6%,1,0.000000075,24872.88,24889.28
5692695,P12883,6.3E-43,2.6E-35,456.7,28%,1,0.000000076,9443.95,18.02
5055,P06703,1.8E-18,2.7E-11,9.143,16%,4,0.000000078,10084.31,18.02
202369,P10412,6.8E-43,2.8E-35,155,58%,1,0.000000078,3789.44,3791.76
5732826,P08590,2E-18,3E-11,20.3,8%,4,0.000000082,21836.88,21850.87
